STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1995,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1995,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1996,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1996,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1996,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1996,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1997,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1997,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1997,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1997,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1998,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1998,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1998,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1998,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1999,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1999,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1999,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,1999,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2000,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2000,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2000,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2000,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2001,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2001,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2001,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2001,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2002,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2002,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2002,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2002,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2003,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2003,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2003,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2004,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2004,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2004,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2005,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2005,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2005,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2006,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2006,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2006,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2007,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2007,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2007,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2008,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2008,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2008,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2009,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2009,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2009,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2010,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2010,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2010,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2011,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2011,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2011,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2012,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2012,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2012,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2013,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2013,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2013,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1313,Local government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1312,State government,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,NONTAX_REV,Non-tax revenue,S1314,Social security funds,T_NTR_D,"Non-tax revenue on fines, penalties and forfeits",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,0,,A,Normal value,6,Millions,NTR_D,,0,Zero
