Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"89","'320","Guatemala","1062","'0231","Hen eggs in shell, fresh","723113","Emissions (CO2eq) (AR5)","kt","19.030300","19.062400","19.121000","19.176800","19.182400","19.208900","19.208900","19.182400","19.033100","18.971700","20.040500","20.720000","20.866500","20.866500","22.289700","13.940300","20.453500","22.169700","22.169700","22.199000","22.260400","21.639500","24.064500","26.489500","32.882700","34.010100","35.457000","32.469700","25.543500","25.839300","27.113200","28.472200","32.086000","34.010100","36.968100","38.535000","36.110000","34.244500","32.086000","32.086000","51.380000","71.180500","73.286000","74.911500","75.977500","78.669000","80.801000","83.466000","85.065000","87.197000","88.822500","91.994000","94.685500","97.883500","68.989900","107.504000","108.063500","108.570000","108.570000","90.661500","109.363900","104.631100","100.961500"
"89","'320","Guatemala","1062","'0231","Hen eggs in shell, fresh","5510","Production","t","25400.000000","25700.000000","26200.000000","26600.000000","27100.000000","27600.000000","28000.000000","28500.000000","28800.000000","29300.000000","30000.000000","30700.000000","31000.000000","31500.000000","31220.000000","29960.000000","37870.000000","38240.000000","39000.000000","48170.000000","40840.000000","44900.000000","48000.000000","51350.000000","56100.000000","58026.000000","60462.000000","65190.000000","64491.000000","65201.000000","67415.000000","71801.000000","81063.000000","85903.000000","93324.000000","97990.000000","91000.000000","86000.000000","80430.000000","81000.000000","130000.000000","178869.000000","185088.000000","188442.000000","191646.000000","198054.000000","203904.000000","210672.000000","214038.000000","219744.000000","224496.000000","231750.000000","239306.000000","248097.780000","259609.640000","266101.160000","273400.000000","275000.000000","211391.000000","268171.000000","267754.000000","256446.000000","250000.000000"
"89","'320","Guatemala","1035","'21113.01","Meat of pig with the bone, fresh or chilled","71761","Emissions intensity","kg CO2eq/kg","9.207600","10.093400","11.005200","12.771800","13.308300","10.125100","10.650400","11.415400","12.665400","12.472200","14.027300","14.156200","12.884600","10.162800","10.186200","9.615100","13.603600","11.055500","7.787300","8.506700","7.844600","7.836300","7.942900","8.155100","8.016000","8.156000","9.023400","9.400400","8.794000","9.873800","16.775300","14.132200","14.588300","16.135700","16.016500","16.196500","9.566100","9.936600","12.188400","13.089300","14.050800","15.648700","18.851900","17.161000","19.324800","15.258500","15.408400","17.997700","15.477700","16.895000","16.503600","16.179500","15.900900","13.361900","14.572500","14.966300","14.713300","14.440000","15.347300","15.479500","15.543700","13.259600","14.321900"
"89","'320","Guatemala","1035","'21113.01","Meat of pig with the bone, fresh or chilled","723113","Emissions (CO2eq) (AR5)","kt","112.065500","118.598000","125.613500","133.006000","140.828500","114.990400","125.834100","140.204400","154.289900","170.681800","189.789200","186.536200","186.504100","136.790900","139.591500","110.641500","141.328300","140.747500","136.994700","139.382100","130.479000","129.651100","129.183400","128.785500","127.823600","126.882600","129.323000","133.645400","129.404000","217.223000","225.443400","233.039700","241.727800","249.539100","258.442200","266.334500","266.866400","282.866000","291.510800","301.703900","380.061400","479.455700","567.963000","575.779900","658.201500","571.995000","573.656400","575.242400","576.715300","578.925400","578.995200","581.118700","586.376500","603.666100","610.370300","609.112400","613.353800","617.757200","613.246300","623.160200","621.095300","622.536100","622.256900"
"89","'320","Guatemala","1035","'21113.01","Meat of pig with the bone, fresh or chilled","5510","Production","t","12171.000000","11750.000000","11414.000000","10414.000000","10582.000000","11357.000000","11815.000000","12282.000000","12182.000000","13685.000000","13530.000000","13177.000000","14475.000000","13460.000000","13704.000000","11507.000000","10389.000000","12731.000000","17592.000000","16385.000000","16633.000000","16545.000000","16264.000000","15792.000000","15946.000000","15557.000000","14332.000000","14217.000000","14715.000000","22000.000000","13439.000000","16490.000000","16570.000000","15465.000000","16136.000000","16444.000000","27897.000000","28467.000000","23917.000000","23049.690000","27049.090000","30638.760000","30127.570000","33551.730000","34060.000000","37487.000000","37230.000000","31962.000000","37261.000000","34266.000000","35083.000000","35917.000000","36877.000000","45178.000000","41885.000000","40699.000000","41687.000000","42781.000000","39958.000000","40257.000000","39958.000000","46949.740000","43448.000000"
"90","'324","Guinea","1718","'F1718","Cereals excluding rice","71761","Emissions intensity","kg CO2eq/kg","0.112300","0.111400","0.126700","0.114000","0.123100","0.111000","0.110200","0.108400","0.110300","0.116000","0.115500","0.116200","0.108000","0.106800","0.106900","0.106600","0.106800","0.113700","0.121400","0.114000","0.113700","0.117600","0.109700","0.109700","0.104300","0.102800","0.101700","0.104200","0.105700","0.107800","0.111700","0.105600","0.109800","0.115200","0.116700","0.114300","0.106600","0.107500","0.106400","0.105600","0.105700","0.105400","0.102700","0.099800","0.098600","0.097300","0.097800","0.116700","0.097400","0.099100","0.106900","0.122500","0.116900","0.118100","0.116400","0.117100","0.125500","0.118200","0.113200","0.114300","0.112800","0.124800","0.122400"
"90","'324","Guinea","1718","'F1718","Cereals excluding rice","723113","Emissions (CO2eq) (AR5)","kt","19.094300","19.279800","17.099800","19.944700","16.615800","16.425300","16.531300","14.639700","15.778400","16.362700","16.745900","16.735600","15.262600","15.060300","15.036200","15.295800","15.273500","15.572000","18.809300","18.817500","19.661500","19.637700","19.206000","20.507200","20.858600","21.593200","19.937300","21.894600","23.536100","25.496300","28.107200","28.336400","31.466600","35.356600","38.426400","40.420900","40.588700","44.183700","47.251600","50.766900","53.813400","59.982200","65.624600","71.875800","78.688900","85.030300","93.524900","102.978400","80.881200","85.550600","85.740000","109.320100","108.375800","113.023700","115.022800","118.933700","136.600900","129.306800","118.395900","122.171500","121.732800","137.195000","155.073400"
"90","'324","Guinea","1718","'F1718","Cereals excluding rice","5510","Production","t","170000.000000","173000.000000","135000.000000","175000.000000","135000.000000","148000.000000","150000.000000","135000.000000","143000.000000","141000.000000","145000.000000","144000.000000","141320.000000","140988.000000","140666.000000","143425.000000","143000.000000","137000.000000","155000.000000","165000.000000","173000.000000","167000.000000","175000.000000","187000.000000","200000.000000","210000.000000","196000.000000","210088.000000","222675.000000","236485.000000","251660.000000","268330.000000","286680.000000","306890.000000","329185.000000","353775.000000","380930.000000","410940.000000","444130.000000","480847.000000","508997.000000","569256.000000","638948.000000","719879.000000","798181.000000","873745.000000","956260.000000","882285.000000","830598.000000","862949.000000","802374.000000","892092.000000","927181.000000","957351.000000","988537.870000","1015616.000000","1088400.000000","1093861.000000","1045970.000000","1069039.000000","1078918.000000","1099418.080000","1267000.000000"
"90","'324","Guinea","27","'0113","Rice","71761","Emissions intensity","kg CO2eq/kg","1.957100","1.956300","1.955600","1.959900","1.954200","1.961200","1.960200","1.959200","1.958200","1.963900","1.963900","1.963900","1.952400","1.949900","1.948800","1.948100","1.943600","1.943200","1.950800","1.940900","1.943900","1.944700","1.939500","1.939800","1.940000","1.940300","1.940000","1.939300","1.939700","1.941100","1.943900","1.937700","1.941100","1.946300","1.947800","1.945400","1.937300","1.938600","1.937600","1.937100","1.931300","1.923800","1.912700","1.902200","1.892700","1.882300","1.875500","1.728100","1.986200","2.994700","2.857300","2.756000","2.641700","2.830900","2.749300","2.608100","2.730800","2.631900","2.456000","2.259400","2.213700","2.236600","2.219000"
"90","'324","Guinea","27","'0113","Rice","723113","Emissions (CO2eq) (AR5)","kt","412.826600","430.916600","449.812800","470.754800","490.140100","513.642800","536.095700","559.531200","583.964800","611.553100","638.617000","666.887200","692.269000","721.991700","753.467100","786.536900","819.439100","855.493100","896.826200","931.756600","974.458700","1017.961100","1060.159800","1107.226900","1156.314000","1207.639200","1260.848200","1316.172000","1374.616200","1436.474900","1502.187800","1563.618700","1635.654600","1712.572200","1789.703700","1866.488700","1941.015200","2028.141900","2116.777500","2209.811300","1996.053900","2094.351800","2193.410100","2297.815600","2408.348300","2522.926800","2628.734700","2651.086900","2891.815600","4832.570200","5122.642600","5288.273400","5424.419000","5578.368700","5628.902700","5571.478500","6002.023300","6158.073200","5859.913700","5555.900200","6286.687000","7063.556100","7843.854800"
"90","'324","Guinea","27","'0113","Rice","5510","Production","t","210940.000000","220270.000000","230015.000000","240190.000000","250810.000000","261905.000000","273490.000000","285585.000000","298215.000000","311405.000000","325180.000000","339565.000000","354580.000000","370265.000000","386640.000000","403740.000000","421600.000000","440250.000000","459720.000000","480055.000000","501290.000000","523460.000000","546610.000000","570790.000000","596035.000000","622395.000000","649925.000000","678670.000000","708690.000000","740035.000000","772765.000000","806945.000000","842635.000000","879905.000000","918825.000000","959460.000000","1001900.000000","1046215.000000","1092490.000000","1140809.000000","1033519.000000","1088669.000000","1146763.000000","1207956.000000","1272415.000000","1340313.000000","1401592.000000","1534088.000000","1455932.000000","1613730.000000","1792801.000000","1918841.000000","2053359.000000","1970515.000000","2047365.000000","2136242.000000","2197907.000000","2339747.000000","2385929.000000","2459015.000000","2839900.000000","3158100.000000","3534800.000000"
"90","'324","Guinea","867","'21111.01","Meat of cattle with the bone, fresh or chilled","71761","Emissions intensity","kg CO2eq/kg","133.624300","135.297900","135.386900","135.470600","135.549400","134.368100","135.830900","127.187100","134.691700","134.691700","134.691700","136.856100","136.316800","124.415800","123.503600","123.770200","128.336000","127.742700","132.679700","131.854100","133.664900","130.721100","124.634700","120.263400","115.771600","114.391600","117.173400","106.214800","116.075800","103.776600","103.566000","102.966800","102.396500","101.684000","85.914000","86.388700","86.940700","87.467900","88.047700","93.449900","99.177100","103.782800","102.359500","102.958400","103.507000","100.953800","101.105400","101.254800","101.488200","91.205900","91.335500","91.464100","91.591500","91.202300","91.325600","91.449000","91.570500","91.690400","91.812100","151.221100","151.447400","151.612800","114.780600"
"90","'324","Guinea","867","'21111.01","Meat of cattle with the bone, fresh or chilled","723113","Emissions (CO2eq) (AR5)","kt","1354.549500","1401.009500","1446.202500","1491.395500","1536.588500","1581.781500","1524.973500","1524.973500","1468.139000","1468.139000","1468.139000","1491.731100","1560.145700","1627.359000","1682.736500","1686.369500","1678.635000","1670.874000","1663.139500","1652.791500","1646.350500","1638.589500","1630.221500","1638.589500","1388.101000","906.473500","1168.628700","1402.024700","1563.819200","1606.254600","1755.392400","1910.220100","2078.219300","2255.503700","2456.311700","2584.607900","2720.410700","2863.307400","3013.632300","3214.180300","3408.090200","3600.762400","3804.256700","4019.173000","4246.112700","4485.781900","4738.911900","5006.238300","5288.551200","5618.286100","5934.887400","6269.221600","6622.250900","6955.815900","7347.236400","7760.724800","8197.208200","8658.141000","9145.132700","9659.099200","10201.799700","10774.820000","10210.390000"
"90","'324","Guinea","867","'21111.01","Meat of cattle with the bone, fresh or chilled","5510","Production","t","10137.000000","10355.000000","10682.000000","11009.000000","11336.000000","11772.000000","11227.000000","11990.000000","10900.000000","10900.000000","10900.000000","10900.000000","11445.000000","13080.000000","13625.000000","13625.000000","13080.000000","13080.000000","12535.000000","12535.000000","12317.000000","12535.000000","13080.000000","13625.000000","11990.000000","7924.300000","9973.500000","13199.900000","13472.400000","15478.000000","16949.500000","18551.800000","20295.800000","22181.500000","28590.340000","29918.340000","31290.430000","32735.520000","34227.270000","34394.690000","34363.690000","34695.170000","37165.660000","39036.870000","41022.460000","44434.000000","46871.000000","49442.000000","52110.000000","61600.000000","64979.000000","68543.000000","72302.000000","76268.000000","80451.000000","84864.000000","89518.000000","94428.000000","99607.000000","63874.000000","67362.000000","71068.000000","88955.740000"
"90","'324","Guinea","882","'02211","Raw milk of cattle","71761","Emissions intensity","kg CO2eq/kg","10.149100","10.149300","10.150300","10.150300","10.150300","10.149500","10.149600","10.149600","10.149700","10.149700","10.149700","10.150300","10.150600","10.150300","10.149300","10.149700","10.149600","10.149400","10.149300","10.150300","10.149600","10.149500","10.150300","10.149500","10.149600","10.149600","10.149600","10.149600","10.149600","10.149900","7.972700","8.035900","8.100200","8.181500","10.135500","10.152600","10.149900","10.149100","10.149800","10.150900","9.872800","8.552500","8.600400","8.648900","8.697600","8.746600","8.795400","8.845000","7.889100","7.839000","7.755400","7.672700","7.590800","7.477400","8.406400","8.316900","8.228300","8.140400","8.051600","7.965500","7.880500","7.796300","9.394300"
"90","'324","Guinea","882","'02211","Raw milk of cattle","723113","Emissions (CO2eq) (AR5)","kt","283.516000","291.032500","300.448000","309.837000","319.226000","328.588500","317.327000","317.327000","306.065500","306.065500","306.065500","309.837000","324.870000","338.004000","349.239000","364.272000","375.533500","386.795000","398.056500","413.116000","422.478500","433.740000","445.977500","433.740000","422.478500","422.478500","422.478500","422.478500","422.478500","428.122500","443.129000","469.423500","497.590500","535.146500","563.313500","591.480500","619.832100","649.687000","681.059200","726.671500","740.857100","773.167600","806.861200","842.062200","878.794500","917.118200","957.068400","998.819600","1042.327400","1092.506900","1140.151100","1189.858000","1241.715700","1290.260500","1346.535700","1405.262400","1466.532800","1530.453300","1596.781800","1666.357500","1738.985900","1814.762200","1742.242800"
"90","'324","Guinea","882","'02211","Raw milk of cattle","5510","Production","t","27935.000000","28675.000000","29600.000000","30525.000000","31450.000000","32375.000000","31265.000000","31265.000000","30155.000000","30155.000000","30155.000000","30525.000000","32005.000000","33300.000000","34410.000000","35890.000000","37000.000000","38110.000000","39220.000000","40700.000000","41625.000000","42735.000000","43937.500000","42735.000000","41625.000000","41625.000000","41625.000000","41625.000000","41625.000000","42180.000000","55581.020000","58416.000000","61429.400000","65409.090000","55578.000000","58259.000000","61068.000000","64014.000000","67101.000000","71587.000000","75040.000000","90402.500000","93817.140000","97360.750000","101038.210000","104854.570000","108815.090000","112925.200000","132122.000000","139369.000000","147013.000000","155076.000000","163582.000000","172554.000000","160179.000000","168964.000000","178231.000000","188007.000000","198319.000000","209196.000000","220670.000000","232773.140000","185456.860000"
"90","'324","Guinea","1017","'21116","Meat of goat, fresh or chilled","71761","Emissions intensity","kg CO2eq/kg","56.611400","56.282000","55.912000","55.803700","55.346200","55.034100","54.228700","54.228700","55.606500","56.404600","57.195300","56.842700","54.904500","55.761100","55.606000","55.239100","55.282400","55.728300","56.050500","56.768700","57.485700","56.862000","56.308200","52.980600","49.289300","43.675700","50.641800","52.041400","53.025400","53.592000","61.498200","71.510700","71.770300","75.916700","44.267400","44.405000","44.554500","44.718200","44.550300","45.278200","45.527000","45.903200","45.855000","45.813700","45.774200","40.759200","40.903800","39.389700","39.699700","43.180400","42.173400","42.609000","43.099900","43.888800","43.971100","41.391400","41.539800","43.541600","56.284700","56.356500","56.465700","56.565100","55.998200"
"90","'324","Guinea","1017","'21116","Meat of goat, fresh or chilled","723113","Emissions (CO2eq) (AR5)","kt","58.875900","61.234800","62.621400","64.285900","66.415400","67.802000","65.942100","65.942100","64.058700","64.978100","64.058700","63.663800","68.520800","68.697700","70.286000","71.589900","72.530500","73.115500","74.435000","76.297200","78.180600","80.061700","82.885600","84.769000","67.822000","44.025100","68.062600","84.515200","94.173100","101.140000","104.662000","107.236700","110.639600","136.650100","144.509200","154.363400","164.943100","176.281700","186.786700","201.923800","214.541400","232.570400","248.170000","264.833500","282.614800","301.577500","322.976800","331.897300","354.518700","389.400700","405.835100","437.508900","472.245500","513.148200","548.627000","586.557300","628.206400","671.237900","717.742900","767.350200","820.334000","876.985300","935.460100"
"90","'324","Guinea","1017","'21116","Meat of goat, fresh or chilled","5510","Production","t","1040.000000","1088.000000","1120.000000","1152.000000","1200.000000","1232.000000","1216.000000","1216.000000","1152.000000","1152.000000","1120.000000","1120.000000","1248.000000","1232.000000","1264.000000","1296.000000","1312.000000","1312.000000","1328.000000","1344.000000","1360.000000","1408.000000","1472.000000","1600.000000","1376.000000","1008.000000","1344.000000","1624.000000","1776.000000","1887.220000","1701.870000","1499.590000","1541.580000","1800.000000","3264.460000","3476.260000","3702.050000","3942.060000","4192.720000","4459.620000","4712.400000","5066.540000","5412.060000","5780.660000","6174.110000","7399.000000","7896.000000","8426.000000","8930.000000","9018.000000","9623.000000","10268.000000","10957.000000","11692.000000","12477.000000","14171.000000","15123.000000","15416.000000","12752.000000","13616.000000","14528.000000","15504.000000","16705.170000"
"90","'324","Guinea","1020","'02292","Raw milk of goats","71761","Emissions intensity","kg CO2eq/kg","5.887600","5.888000","5.885500","5.887000","5.887900","5.885600","5.887700","5.887700","5.887700","5.885700","5.887700","5.887000","5.886300","5.887400","5.885600","5.887300","5.887200","5.886900","5.888800","5.887100","5.887100","5.886900","5.886800","5.886700","5.887300","5.887500","5.886200","5.886600","5.887200","5.886900","1.905800","1.923700","1.927100","1.934800","1.983100","2.000100","2.016800","2.032900","2.070200","2.096500","2.135000","2.123200","2.151400","2.180200","2.209400","2.239400","2.259200","2.390600","2.420000","2.346100","2.444400","2.447300","2.443700","2.450800","2.477000","2.503400","2.530400","2.675100","2.720300","2.751700","2.783400","2.815600","2.846900"
"90","'324","Guinea","1020","'02292","Raw milk of goats","723113","Emissions (CO2eq) (AR5)","kt","14.836700","15.308700","15.773100","16.012600","16.486100","16.950500","16.485500","16.485500","16.014700","16.244500","16.014700","16.012600","17.187900","17.191300","17.656700","17.897500","18.132600","18.249400","18.608800","19.074300","19.545100","20.015400","20.721400","21.192200","21.665400","21.665900","21.661100","21.662700","21.664800","22.382600","22.295500","23.314900","23.546800","24.018200","27.080100","28.254600","29.431900","30.609400","33.436900","35.559200","38.870200","37.860200","40.400800","43.113300","46.009500","49.137600","51.301200","67.501000","71.677500","61.703200","75.350600","75.823300","75.349800","76.461900","80.545900","84.849900","88.636500","93.710900","98.580200","103.797400","109.286900","115.070700","120.956100"
"90","'324","Guinea","1020","'02292","Raw milk of goats","5510","Production","t","2520.000000","2600.000000","2680.000000","2720.000000","2800.000000","2880.000000","2800.000000","2800.000000","2720.000000","2760.000000","2720.000000","2720.000000","2920.000000","2920.000000","3000.000000","3040.000000","3080.000000","3100.000000","3160.000000","3240.000000","3320.000000","3400.000000","3520.000000","3600.000000","3680.000000","3680.000000","3680.000000","3680.000000","3680.000000","3802.080000","11698.820000","12120.030000","12218.760000","12413.980000","13655.500000","14126.450000","14593.520000","15056.880000","16151.750000","16961.160000","18206.100000","17832.050000","18778.630000","19774.980000","20824.760000","21942.260000","22707.900000","28236.490000","29619.240000","26300.890000","30825.920000","30982.970000","30834.450000","31198.420000","32517.830000","33893.250000","35029.290000","35030.450000","36238.590000","37720.690000","39263.410000","40869.230000","42486.490000"
"90","'324","Guinea","977","'21115","Meat of sheep, fresh or chilled","71761","Emissions intensity","kg CO2eq/kg","70.006700","70.175100","70.271700","70.877900","71.442500","71.006700","71.806700","71.806700","71.509600","70.516500","70.160900","71.315200","71.779400","74.083000","74.451700","74.213800","74.268900","74.677900","75.084600","75.456300","75.216800","75.193800","58.174200","58.098200","55.609600","43.035400","45.538900","46.231000","46.857700","46.407100","46.992000","46.941500","47.099600","47.256600","46.290600","46.595900","46.881800","47.135000","47.460600","47.529300","48.170200","48.110400","48.010400","47.922200","46.649800","48.110800","48.275800","48.273600","48.479200","55.178100","55.591100","55.859900","56.150400","53.727200","54.418200","61.715700","62.546600","49.022300","56.039400","56.160800","56.263300","56.291400","55.308600"
"90","'324","Guinea","977","'21115","Meat of sheep, fresh or chilled","723113","Emissions (CO2eq) (AR5)","kt","51.244900","54.736600","57.341700","60.388000","63.440900","66.462300","64.626000","64.626000","60.926200","60.926200","57.251300","56.481600","69.769600","72.008700","74.153800","75.698100","77.536700","78.411800","79.289300","80.587300","81.234200","82.111600","83.072800","82.964200","82.747000","40.384400","59.974700","68.680800","78.861500","75.792100","83.232200","90.691000","98.541700","107.036200","116.064800","124.348000","133.180000","142.579700","152.604400","162.462600","174.527500","184.035000","196.293800","209.389300","223.392900","238.292600","255.089200","272.118100","290.632600","352.808500","379.242600","406.548300","435.951900","409.723900","437.794300","467.743400","500.059800","533.706100","570.256800","609.232500","650.853500","695.311200","738.897600"
"90","'324","Guinea","977","'21115","Meat of sheep, fresh or chilled","5510","Production","t","732.000000","780.000000","816.000000","852.000000","888.000000","936.000000","900.000000","900.000000","852.000000","864.000000","816.000000","792.000000","972.000000","972.000000","996.000000","1020.000000","1044.000000","1050.000000","1056.000000","1068.000000","1080.000000","1092.000000","1428.000000","1428.000000","1488.000000","938.400000","1317.000000","1485.600000","1683.000000","1633.200000","1771.200000","1932.000000","2092.200000","2265.000000","2507.310000","2668.650000","2840.760000","3024.920000","3215.390000","3418.160000","3623.140000","3825.260000","4088.570000","4369.360000","4788.720000","4953.000000","5284.000000","5637.000000","5995.000000","6394.000000","6822.000000","7278.000000","7764.000000","7626.000000","8045.000000","7579.000000","7995.000000","10887.000000","10176.000000","10848.000000","11568.000000","12352.000000","13359.540000"
"90","'324","Guinea","982","'02291","Raw milk of sheep","71761","Emissions intensity","kg CO2eq/kg","10.857000","10.860400","10.860200","10.861100","10.863200","10.859800","10.861500","10.861500","10.860300","10.860300","10.863600","10.857900","10.860600","10.860900","10.863400","10.860600","10.859500","10.860400","10.861500","10.860800","10.860200","10.861300","10.859200","10.859200","10.859200","10.863300","10.863600","10.860200","10.859000","10.860600","2.652300","2.664000","2.681800","2.699100","2.726100","2.734300","2.742600","2.750500","2.758600","2.883400","2.890500","3.003200","3.051400","3.100200","3.150400","3.201100","3.232700","3.284000","3.329300","3.363500","3.359000","3.372100","3.380800","3.459200","3.502500","3.546300","3.589300","3.847500","3.918800","3.971200","4.024400","4.078200","4.128500"
"90","'324","Guinea","982","'02291","Raw milk of sheep","723113","Emissions (CO2eq) (AR5)","kt","9.119900","9.557200","10.208600","10.643900","11.297700","11.728600","11.404600","11.404600","10.751700","10.751700","10.103200","9.989300","12.381100","12.598700","13.036100","13.358500","13.683000","13.901300","14.120000","14.336300","14.335400","14.554200","14.659900","14.768500","14.985700","14.991400","14.991800","14.987000","14.985500","15.484900","15.157700","15.422700","15.855200","16.287100","16.944000","17.160700","17.378100","17.594100","17.811500","21.286900","21.505500","25.089700","26.770000","28.553200","30.462900","32.502900","33.820400","36.056500","38.117100","39.731600","39.532600","40.183300","40.618100","44.562400","46.868700","49.291600","51.384500","54.565000","57.306200","60.238500","63.320600","66.561000","69.693900"
"90","'324","Guinea","982","'02291","Raw milk of sheep","5510","Production","t","840.000000","880.000000","940.000000","980.000000","1040.000000","1080.000000","1050.000000","1050.000000","990.000000","990.000000","930.000000","920.000000","1140.000000","1160.000000","1200.000000","1230.000000","1260.000000","1280.000000","1300.000000","1320.000000","1320.000000","1340.000000","1350.000000","1360.000000","1380.000000","1380.000000","1380.000000","1380.000000","1380.000000","1425.780000","5714.840000","5789.260000","5912.110000","6034.170000","6215.380000","6275.990000","6336.430000","6396.700000","6456.800000","7382.570000","7440.090000","8354.290000","8773.020000","9210.100000","9669.570000","10153.680000","10461.840000","10979.380000","11448.990000","11812.470000","11769.210000","11916.240000","12014.510000","12882.330000","13381.420000","13899.360000","14316.070000","14182.060000","14623.560000","15168.780000","15734.340000","16320.980000","16881.040000"
"90","'324","Guinea","1058","'21121","Meat of chickens, fresh or chilled","71761","Emissions intensity","kg CO2eq/kg","9.800800","10.109300","9.949800","9.778100","9.621300","9.502000","9.759200","10.016300","9.862500","10.016300","9.915200","9.848100","9.805900","9.858100","9.926200","9.862200","9.828500","9.991800","9.807200","9.893800","9.965400","9.991800","9.807200","9.991800","9.745600","10.058600","9.889600","10.066200","9.803800","9.710500","10.039200","9.928000","9.953700","9.951000","8.840800","8.813400","8.854300","8.160800","8.042900","8.154200","8.200200","7.433500","8.003200","7.705000","7.702800","7.006400","6.137000","5.522900","5.274800","7.577200","6.661100","6.934500","5.420500","6.353100","7.869600","7.792600","6.742700","9.896000","9.824800","8.164200","8.187300","8.811800","9.159100"
"90","'324","Guinea","1058","'21121","Meat of chickens, fresh or chilled","723113","Emissions (CO2eq) (AR5)","kt","8.820700","9.098400","9.402600","9.680300","9.958000","10.262200","10.539900","10.817600","11.095300","10.817600","10.262200","11.522300","12.355400","13.308500","14.293700","15.089100","15.922200","17.086000","17.211600","17.363700","17.489300","17.086000","17.211600","17.086000","16.226400","19.916000","20.471400","20.837000","21.176100","21.848700","22.588300","23.231600","24.187500","25.076400","26.120200","27.295200","28.733900","30.146100","31.809500","34.052000","36.081000","34.788800","39.735700","40.720900","42.904800","41.337700","39.153800","37.279700","35.341400","58.882800","63.034300","68.533800","74.369600","80.398000","87.376700","93.332500","101.080100","104.492000","109.959400","104.486400","122.528300","128.980900","135.623300"
"90","'324","Guinea","1058","'21121","Meat of chickens, fresh or chilled","5510","Production","t","900.000000","900.000000","945.000000","990.000000","1035.000000","1080.000000","1080.000000","1080.000000","1125.000000","1080.000000","1035.000000","1170.000000","1260.000000","1350.000000","1440.000000","1530.000000","1620.000000","1710.000000","1755.000000","1755.000000","1755.000000","1710.000000","1755.000000","1710.000000","1665.000000","1980.000000","2070.000000","2070.000000","2160.000000","2250.000000","2250.000000","2340.000000","2430.000000","2520.000000","2954.500000","3097.000000","3245.200000","3694.000000","3955.000000","4176.000000","4400.000000","4680.000000","4965.000000","5285.000000","5570.000000","5900.000000","6380.000000","6750.000000","6700.000000","7771.000000","9463.000000","9883.000000","13720.000000","12655.000000","11103.000000","11977.000000","14991.000000","10559.000000","11192.000000","12798.190000","14965.580000","14637.230000","14807.420000"
"90","'324","Guinea","1062","'0231","Hen eggs in shell, fresh","71761","Emissions intensity","kg CO2eq/kg","1.649900","1.658500","1.659000","1.652000","1.652700","1.660300","1.653800","1.654400","1.654900","1.654400","1.660300","1.655500","1.651000","1.652700","1.654400","1.650500","1.656300","1.649000","1.657600","1.653600","1.653800","1.649000","1.657600","1.649000","1.652100","1.652700","1.652700","1.653300","1.653800","1.651000","1.487400","1.488600","1.489900","1.493600","1.494500","1.497800","1.500900","1.505900","1.508400","1.510900","1.515900","1.534600","1.526800","1.536100","1.542600","1.545200","1.550400","1.554400","1.558500","1.556700","1.558400","1.557300","1.551300","1.595800","2.020600","1.819300","1.532400","1.566700","1.438600","1.574800","1.472900","1.492700","1.512800"
"90","'324","Guinea","1062","'0231","Hen eggs in shell, fresh","723113","Emissions (CO2eq) (AR5)","kt","5.370300","5.572600","5.748400","5.897700","6.073500","6.275800","6.425100","6.600900","6.776700","6.600900","6.275800","7.011100","7.512000","8.098000","8.801200","9.184900","9.738800","10.389000","10.529900","10.591300","10.679200","10.389000","10.529900","10.389000","9.888100","12.147000","12.147000","12.498600","12.850200","13.175300","13.553400","14.230100","14.581700","15.284900","15.961600","16.664800","17.368000","18.422800","19.451100","20.154300","21.384900","27.551900","25.173000","28.636000","30.745600","32.567800","34.560200","36.643300","38.843600","39.051500","40.490000","40.490000","40.490000","40.692300","40.044900","41.483400","40.164900","45.119400","46.089100","44.773400","45.300800","45.388700","45.180800"
